490006170S,HAGGERSTON STATION # / DOWNHAM ROAD,51.53858457,-0.076623267
490008893S,LABURNUM STREET,51.53552188,-0.076853315
490012445N,ST LEONARD'S HOSPITAL,51.5340344,-0.077175548
490012445S,ST LEONARD'S HOSPITAL,51.53377948,-0.07698443
490007155N,GEFFRYE MUSEUM,51.53230831,-0.07720503
490007154S,HOXTON STATION # / GEFFRYE MUSEUM,51.53136026,-0.076971038
490006726N,HOXTON STATION >LOL< / GEFFRYE MUSEUM,51.52971575,-0.077588198
490012391S,PRIMROSE STREET,51.51978365,-0.078972229
490011187N,PRIMROSE STREET,51.51993949,-0.079153057
490000138L,LIVERPOOL STREET STATION <> #,51.51788441,-0.079960204
490009037S,THREADNEEDLE STREET,51.51389232,-0.083846462
490009037N,THREADNEEDLE STREET,51.51410988,-0.083952632
490009267D,MONUMENT STATION <>,51.50955156,-0.0873143
490008733N,KING CHARLES ROAD,51.38312539,-0.28799264
490005020N,INCHMERY ROAD,51.43845025,-0.019292596
490015419G,PENGE / PAWLEYNE ARMS,51.41360539,-0.052148358
490000130KD,KNIGHTSBRIDGE STATION <>,51.50073332,-0.162331976
490010906F,HIGH STREET / GREEN LANE,51.41459509,-0.052178195
490013910H,UNION STREET,51.5024015,-0.092224485
490012354N,INNER LONDON CROWN COURT,51.49858977,-0.097829693
490010223N,NEWINGTON BUTTS,51.49173719,-0.102811081
490010223S1,NEWINGTON BUTTS,51.49191659,-0.102227418
490010925N,PENTON PLACE,51.49000879,-0.104366525
490013112W,SWEEPS LANE,51.39139175,0.119928072
490001037X,BROMLEY SOUTH STATION #,51.40063653,0.017028152
490012768A,NELSON'S ROW,51.46287809,-0.135204744
490012768H,ST LUKE'S AVENUE,51.46323425,-0.133851372
49000000000,BRIDGE ROAD / NORTHEND ROAD,51.46704692,0.181817188
490001252C,HOWBURY LANE / SLADE GREEN STATION #,51.46688047,0.190260908
490001252B,WHITEHALL LANE / SLADE GREEN STATION,51.46733482,0.190009103
490000130KC,KNIGHTSBRIDGE STATION <> / HARRODS,51.50035655,-0.162390355
490012042W,SHEARWOOD CRESCENT,51.46233534,0.188531609
490008409S,SHEARWOOD CRESCENT,51.46246581,0.188768199
490014281A,WATERSIDE,51.45280736,0.179597999
490014281B,WATERSIDE,51.45274917,0.179825525
490001013D,NORTHALL ROAD / BARNEHURST STATION #,51.46440212,0.160987775
490001013C,NORTHALL ROAD / BARNEHURST STATION #,51.46391513,0.160086544
490009474SF,LYNETTE AVENUE,51.45463142,-0.145947374
490009474SE,LYNETTE AVENUE,51.45479648,-0.145580847
490004870N,CATHLES ROAD,51.45081302,-0.147872327
490003175N,ALDERBROOK ROAD,51.44928821,-0.148121126
490003175S,ALDERBROOK ROAD,51.44919494,-0.147909023
4900000000,MANOR ROAD / MANOR CLOSE,51.45692541,0.172855846
490006209N,DU CANE COURT,51.44143463,-0.154770155
490006209K,DU CANE COURT,51.44180189,-0.154107825
490013949N,UPPER TOOTING PARK,51.43862169,-0.156595752
490013949S,UPPER TOOTING PARK,51.4388935,-0.156153151
490009484N,LYNWOOD ROAD,51.4335277,-0.163202975
490012799W,ST MARY'S ROAD,51.43700864,0.162500282
490008612D,DAFFORNE ROAD,51.43507287,-0.160810243
490008040N,HEBDON ROAD,51.43150793,-0.164578744
490003662S,BARTON ROAD,51.4166926,0.12915254
490009484S,LYNWOOD ROAD,51.43291233,-0.163529777
490006482N,ELLENBOROUGH ROAD,51.41975461,0.132372836
490010083N,MOUNT MASCAL FARM,51.4346027,0.146128395
490010083S,MOUNT MASCAL FARM,51.43439393,0.146233711
490014042L,NORTH CRAY ROAD / VICARAGE ROAD,51.43788942,0.151289789
490011987A,BROADWATER ROAD,51.42948905,-0.16658732
490005921J,BROADWATER ROAD,51.43027382,-0.165592053
490006312E,EAST ACTON LANE,51.50656418,-0.258037845
490006312W,EAST ACTON LANE,51.50652695,-0.256137184
490010828W,PARKSIDE CROSS,51.46364281,0.171418517
490010828E,PARKSIDE CROSS,51.46369383,0.173033406
490003068N,WEST END LANE,51.54157863,-0.192528413
490013344P,PUTNEY PIER >R<,51.46638965,-0.215225172
490011375L,QUEX ROAD,51.5405843,-0.193360941
490011237S,PRIORY ROAD,51.54113025,-0.19085895
490005318C,ST JOHN'S WOOD STATION <>,51.53398534,-0.173710262
490008688P,KEW BRIDGE,51.4879505,-0.287382125
490001167X,KEW BRIDGE STATION,51.48928963,-0.287331948
490000139S,LONDON BRIDGE STATION # <>,51.50569109,-0.086049402
490000139R,LONDON BRIDGE STATION # <>,51.50597689,-0.087031705
490013344Q,PUTNEY PIER >R<,51.46636533,-0.214808604
490011723P,ROTHERHITHE POLICE STATION,51.49546166,-0.051354747
490008301N,HOLLY COTTAGE,51.67868467,-0.131631925
490007791N,HAREWOOD GARDENS,51.32081782,-0.065726238
490007791S,HAREWOOD GARDENS,51.32024952,-0.065075622
490006052W,DEPTFORD PARK SCHOOL,51.48803846,-0.038693032
490006052E,DEPTFORD PARK SCHOOL,51.48830292,-0.038912153
490007784N,MERLE AVENUE,51.60285733,-0.483070628
490009400N,LOVETT ROAD,51.59890176,-0.483837719
490009400S,LOVETT ROAD,51.59823384,-0.483643385
490012804N,ST MARY'S ROAD,51.59562656,-0.48297946
490012804S,ST MARY'S ROAD,51.59520281,-0.482892515
490011223N,PRIORY AVENUE,51.59167031,-0.482302817
490015333E,EVELYN STREET / GRINSTEAD ROAD,51.48698303,-0.03634727
490011223S,PRIORY AVENUE,51.59213039,-0.482417413
490006032G,DENE ROAD,51.61210367,-0.427229839
490006032H,DENE ROAD,51.61196894,-0.426570126
490011565W,MYRTLESIDE CLOSE,51.61160945,-0.432634043
2.10E+11,MOUNT VERNON / BISHOPS WOOD HOSPITALS,51.61489057,-0.450171244
490009211E,LITTLEBOURNE FARM,51.61169852,-0.463177266
490009211W,LITTLEBOURNE FARM,51.61149426,-0.463371918
490012071E,SHEPHERDS HILL HOUSE,51.61004143,-0.465731714
490012071W,SHEPHERDS HILL HOUSE,51.60987965,-0.465737168
490008567E,THE HAREFIELD ACADEMY,51.60575439,-0.47279335
490008567W,THE HAREFIELD ACADEMY,51.60584406,-0.472082742
490004267W,THE GREEN,51.60413016,-0.481367586
490010323D,NORTH CHEAM / QUEEN VICTORIA,51.37142379,-0.22736842
490008983N,LARNER ROAD,51.47425258,0.181210608
490008983S,LARNER ROAD,51.47473926,0.181637041
490013480E,LITCHFIELD AVENUE,51.54236467,0.006401716
490011696RE,ST HELIER AVENUE / ROSE HILL ROUNDABOUT,51.38537569,-0.190009117
490001220D,ORPINGTON BUS STATION #,51.37349045,0.089688541
490011696RG,ST HELIER AVENUE / ROSE HILL ROUNDABOUT,51.38554833,-0.189542409
490015406RK,WRYTHE LANE / ROSEHILL ROUNDABOUT,51.38336311,-0.18837836
490015406RL,WRYTHE LANE / ROSEHILL ROUNDABOUT,51.38376754,-0.189526458
490015181L,ROMFORD STATION #,51.57441364,0.184689631
490005516S,NORTHEND ROAD / COLYERS LANE,51.46980447,0.181027224
490004689W,ST JOHN'S SCHOOL,51.47858748,-0.104321676
490008571E,JOHN RUSKIN STREET,51.47968394,-0.106508446
490005718W,CRANWICH ROAD,51.57476779,-0.081402779
490005718E,CRANWICH ROAD,51.5748233,-0.082598267
490001265B,STAMFORD HILL STATION #,51.57429992,-0.076992021
490001265A,STAMFORD HILL STATION #,51.57460425,-0.078003817
490005339N,CLAPTON COMMON,51.57126807,-0.065965181
490005339S,CLAPTON COMMON,51.57131652,-0.065631222
490010645N,FORBURG ROAD,51.56880189,-0.062015088
490008808SF,KINGS REACH BUILDING,51.50721458,-0.106779497
490010645S,OSBALDESTON ROAD,51.56965874,-0.062714579
490006833S,JESSAM AVENUE,51.56720548,-0.060640051
490007176N,JESSAM AVENUE,51.56742711,-0.060991352
490004900N,CAZENOVE ROAD,51.56539091,-0.060212262
490011710N,ROSSINGTON STREET,51.56419257,-0.05952742
490011710S,ROSSINGTON STREET,51.56413365,-0.059226935
490009195N,CLAPTON GIRLS' ACADEMY,51.5536822,-0.053671045
490009195S,CLAPTON GIRLS' ACADEMY,51.55321458,-0.053128438
490008808SE,KINGS REACH BUILDING,51.50712929,-0.106509239
490007619U,HACKNEY BATHS,51.55085603,-0.052435812
490005341S,CLAPTON SQUARE,51.54992034,-0.054033545
490010151R,MARE STREET / NARROW WAY,51.54957485,-0.055432961
490012462N,ST THOMAS'S SQUARE,51.54192137,-0.055384298
490012462S,ST THOMAS'S SQUARE,51.5423224,-0.055165302
490003314R,MARE STREET / VICTORIA PARK ROAD,51.53506538,-0.057334718
490012442S2,ST JOSEPH'S HOSPICE,51.5365885,-0.056995891
490010555H,OLD FORD ROAD,51.52993518,-0.055981618
490004945S,CEPHAS STREET,51.52301908,-0.054849072
490000014B,BARBICAN STATION <>,51.52090195,-0.097375796
490000014A,BARBICAN STATION <>,51.52045566,-0.097581783
490008034N,HEATHWAY,51.54344797,0.146876458
490011498P,REEDE ROAD,51.54366127,0.14799701
490013317N,THE CROSSWAYS,51.30474017,-0.118810681
490004144W,MORPETH STREET,51.52864305,-0.04856862
490004144E,BONNER STREET,51.52926835,-0.04669647
490011085E,POLLARD ROAD,51.62786594,-0.162198256
490011085W,POLLARD ROAD,51.62730577,-0.161455143
40004402066B,WINDMILL ROAD,51.42056498,-0.428879918
490006337S,EAST END ROAD,51.59790887,-0.197338952
490013192N,TEMPLE FORTUNE LANE,51.58306239,-0.199673087
490013192S,TEMPLE FORTUNE LANE,51.58153909,-0.198852846
490007463S,GREEN LANE,51.44300394,0.064928857
490000246K,UXBRIDGE STATION <>,51.54662168,-0.478264081
490000246M,UXBRIDGE STATION <>,51.5467535,-0.47872119
490000246L,UXBRIDGE STATION <>,51.54654359,-0.478483016
490000031T,BRIXTON STATION <> #,51.46205945,-0.115501305
490008781P,KINGS HEAD HILL,51.63117729,-0.001616954
490006266WN,DUNTON ROAD,51.4885837,-0.077590341
490008781Q,KINGS HEAD HILL,51.63089171,-0.001745102
490012616S,STATION ROAD / CHASTILIAN ROAD,51.44440014,0.180982092
490005044W,CHASTILIAN ROAD / STATION ROAD,51.44415369,0.181661111
490001073N,CRAYFORD STATION #,51.44789115,0.180889404
490001073P,CRAYFORD STATION #,51.44818765,0.180903535
490005728J,CRAYFORD TOWN HALL,51.45037182,0.180964452
490001309B,WANDSWORTH COMMON STATION #,51.44623465,-0.165528121
490001309A,WANDSWORTH COMMON STATION #,51.44579521,-0.166178925
490011858S,SALAMANCA STREET,51.49130111,-0.122088887
490011858N,SALAMANCA STREET,51.49170712,-0.122173039
490011192N,ALBERT EMBANKMENT / PRINCE CONSORT HOUSE,51.49043033,-0.122744078
490000172Q,OVAL STATION <>,51.48153152,-0.112898458
490005600W,CORBETS TEY,51.54289185,0.252304619
490005678N,COVENT GARDEN MARKET EAST SIDE,51.48238625,-0.127510349
490005678X,COVENT GARDEN MARKET EAST SIDE,51.48350177,-0.126974964
490014679N,WILCOX ROAD,51.47948258,-0.128694982
490003975P,MAYPLACE RD WEST / BEXLEYHEATH CLOCK TWR,51.45686921,0.14809403
490010890S,PELHAM ROAD,51.4591495,0.146344079
490010459S,GARDEN AVENUE,51.46171774,0.147529918
490010890N,PELHAM ROAD,51.45996133,0.146209421
490014931W,LONG LANE / WOOLWICH ROAD,51.46435179,0.14905012
490014931S,WOOLWICH ROAD / LONG LANE,51.46373869,0.149136489
490008116W,HEVERSHAM ROAD,51.46575017,0.146351485
490008116E,HEVERSHAM ROAD,51.46609977,0.145921562
490009326W,BELVEDERE ROAD,51.46739815,0.1427861
490009326S,BEDONWELL ROAD / LONG LANE,51.46844968,0.142820973
490008292N,HOLLINGBOURNE AVENUE,51.47127676,0.145098958
490008292S,HOLLINGBOURNE AVENUE,51.47078679,0.144845585
490009217N,LITTLE HEATH ROAD,51.47450189,0.144789457
490009217S,LITTLE HEATH ROAD,51.47310658,0.145357602
490010860N2,PARSONAGE MANORWAY,51.47729128,0.145193944
490010860N1,PARSONAGE MANORWAY,51.47762215,0.145295879
490006206N,BEDONWELL ROAD / DRYHILL ROAD,51.47881147,0.143205834
490006206S,NUXLEY ROAD / DRYHILL ROAD,51.47957973,0.143486686
490012593S,STAPLEY ROAD,51.48193557,0.145469515
490003247S,ALL SAINTS CHURCH,51.48339312,0.147395943
490008969N,LANSDOWNE GREEN,51.47607373,-0.130908143
490008969S,LANSDOWNE GREEN,51.47669939,-0.130104939
490005117V,PARBURY RISE,51.36318257,-0.304250122
490001061S,CHESSINGTON NORTH STATION #,51.36356992,-0.300572819
490001061T,CHESSINGTON NORTH STATION #,51.36344933,-0.300318719
490013267E,CHURCH RISE,51.36364448,-0.295800971
490013267W,CHURCH RISE,51.36352973,-0.295948877
490000031Q,BRIXTON STATION <> #,51.46158131,-0.115405835
490007177E,MELFORD CLOSE,51.36289515,-0.292510585
490000241O,COLERAINE ROAD,51.59151274,-0.104705863
490011774N,ROYSTON ROAD,51.44592434,0.180263196
490011774S,ROYSTON ROAD,51.44634369,0.180441482
490012940N,ST RULE STREET,51.46918998,-0.141944895
490001310B,WESTBURY STREET,51.46985687,-0.140333983
490005806E,ROBINSON ROAD,51.55138079,0.150250297
490012162E,SILVERTHORNE ROAD,51.46789026,-0.145050014
490005121Z,CHESSINGTON WORLD OF ADVENTURES,51.35013828,-0.31386498
490012162W,SILVERTHORNE ROAD,51.46840715,-0.143618057
490015150Y,BROMLEY ROAD / LEWISHAM TOWN HALL,51.44370887,-0.020230678
490004196N,BOURNE HILL,51.62276417,-0.104877461
490015165A,CLAREMONT ROAD / SURBITON STATION #,51.39373274,-0.304428844
490014058N,THE CHASE,51.46666155,-0.148670382
490007631S,HADLEY GREEN,51.65847046,-0.200763267
490013681E,TIPTHORPE ROAD,51.46551547,-0.156404746
490013681S,TIPTHORPE ROAD,51.46564833,-0.155132455
490010524E,BATTERSEA ARTS CENTRE,51.4646498,-0.161406489
490010524S,BATTERSEA ARTS CENTRE,51.4648085,-0.159485346
490011898E,SANDERSTEAD PLANTATION,51.33980943,-0.070555043
490011898W,SANDERSTEAD PLANTATION,51.33985152,-0.069835392
490000031E,BRIXTON STATION <> #,51.46284647,-0.11355419
490009008K,LAVENDER HILL POLICE STATION,51.4642141,-0.164591238
490003488N,AUSTYN GARDENS,51.3839691,-0.284195925
490003488S,AUSTYN GARDENS,51.38439351,-0.283087838
490012262S,SOUTHCOTE AVENUE,51.38614623,-0.280579036
490012262N,SOUTHCOTE AVENUE,51.38661569,-0.28070516
490011006S,PINE GARDENS,51.39147272,-0.282003568
490009007W,LAVENDER HILL POLICE STATION,51.46428076,-0.163105719
490011006N,PINE GARDENS,51.39245131,-0.281895043
490013545S,THE ROYSTONS,51.3952496,-0.280165874
490013545N,THE ROYSTONS,51.39563999,-0.279806239
490010893W,PEMBROKE AVENUE,51.39721192,-0.277849736
490010893E,PEMBROKE AVENUE,51.39737897,-0.278202846
490013260B,THE BERRYLANDS / BERRYLANDS STATION #,51.3979258,-0.281761812
490013260A,THE BERRYLANDS / BERRYLANDS STATION #,51.3978183,-0.281176447
490013530E,THE RIDINGS,51.39727479,-0.28704756
490013530W,THE RIDINGS,51.39693229,-0.288224743
490011509E,REGENT ROAD,51.39584329,-0.292477216
490003932W,BERRYLANDS ROAD,51.3932994,-0.294397429
490013908S,UNION ROAD,51.47244784,-0.134742536
490007523D,BRIXTON ROAD / BRIXTON POLICE STATION,51.46561254,-0.113886423
490010578W,OLD ROAD / PERRY STREET,51.45403785,0.173870231
490014899E,WOODSIDE ROAD,51.45823095,0.170830536
490014899W,WOODSIDE ROAD,51.45839182,0.169427425
490009596E,MAYPLACE ROAD EAST / MANOR WAY,51.45903618,0.166679641
490009596W,MAYPLACE ROAD EAST / MANOR WAY,51.45932496,0.16467793
490003626E,MAYPLACE ROAD EAST / BARNEHURST ROAD,51.45995266,0.160388885
490003626W,MAYPLACE ROAD EAST / BARNEHURST ROAD,51.45976188,0.160005585
490015380E,MAYPLACE ROAD EAST / PINNACLE HILL,51.45915237,0.155010336
490015380W,MAYPLACE ROAD EAST / PINNACLE HILL,51.45916264,0.156896639
490006620W,ERITH ROAD,51.45886353,0.153600369
490009836A,WANDSWORTH MUSEUM,51.45695888,-0.199500365
490009836W,WANDSWORTH MUSEUM,51.45682061,-0.199865659
490009171S,LINCOLN ROAD,51.46524363,0.189304268
490012985E,GALVESTON ROAD,51.45676639,-0.203365564
490012985W,GALVESTON ROAD,51.45663114,-0.203342086
490006685E,EXETER HOUSE,51.45254156,-0.229481582
490009585E,MANOR ROAD / MANOR CLOSE,51.45661467,0.17263956
490007523F,BRIXTON ROAD / BRIXTON POLICE STATION,51.4655457,-0.113644429
490009543W,MANFRED ROAD,51.45797884,-0.207377203
490000069EA,EAST PUTNEY STATION <>,51.45958439,-0.211229735
490000069EB,EAST PUTNEY STATION <>,51.45907253,-0.21009816
490004175N,BOTWELL COMMON,51.51282238,-0.424612883
490005855C15,CROYDON FLYOVER,51.37113049,-0.100214796
490012747F,ST JOHN'S WOOD ROAD,51.52506214,-0.177584744
40004410108A,BOURNE COURT,51.28501474,-0.079233937
490004361H,GRESHAM ROAD / BRIXTON POLICE STATION,51.46506936,-0.113102594
490011188R,PHOENIX HIGH SCHOOL,51.51442215,-0.239276051
490008473S,KENNINGTON ROAD / IMPERIAL WAR MUSEUM,51.49474328,-0.11076818
490010680N,SOUTH LANE,51.39089835,-0.264992717
490008641S,KENNET ROAD,51.46066419,0.190855803
490007587N,GROVEWAY,51.47269165,-0.112888892
490007587S,GROVEWAY,51.47346149,-0.112669929
490000055A,COLLIERS WOOD STATION <>,51.41855667,-0.177710743
490014085N,VILLA ROAD,51.46742247,-0.112919134
490014085S,VILLA ROAD,51.46750011,-0.112714363
490011793N,RUSH COMMON,51.45710469,-0.118310765
490011793S,RUSH COMMON,51.45846418,-0.117290402
490008310N,HOLMEWOOD ROAD,51.44695044,-0.124383972
490008310S,HOLMEWOOD ROAD,51.4470645,-0.124206603
490008919V,LAMBETH TOWN HALL,51.46093572,-0.116641659
490009171N,LINCOLN ROAD,51.46531578,0.189293324
490008765M,KINGSCOURT ROAD,51.43448867,-0.12844809
490008765L,KINGSCOURT ROAD,51.43473502,-0.128107114
490008919U,LAMBETH TOWN HALL,51.46107121,-0.116679268
490003662N,BARTON ROAD,51.41641865,0.128391941
49000000000,RUXLEY NURSERY,51.41487604,0.130635718
490015422W,RUXLEY CORNER,51.41535271,0.125681806
490013817W,TUBBENDEN LANE SOUTH,51.35953824,0.073726904
490013535S,ROBIN HOOD LANE,51.43436087,-0.259649145
490013535N,ROBIN HOOD LANE,51.43454704,-0.259469425
490014495W,WESTMINSTER ABBEY,51.49872941,-0.129995832
490000036N,CAMDEN TOWN / CAMDEN ROAD,51.54037751,-0.140416824
490014495X,WESTMINSTER ABBEY,51.49896861,-0.129769928
490009881E,MILLBANK,51.49486646,-0.126293052
490009881W,MILLBANK,51.49477198,-0.126570645
490005181N,CHINGFORD OLD CHURCH,51.62298084,-0.016742012
490005181S,CHINGFORD OLD CHURCH,51.62364311,-0.016554213
490011127S,GLOUCESTER DRIVE,51.56721257,-0.094000117
490012589S,STAPLES CORNER,51.57169527,-0.232749324
490011127N,GLOUCESTER DRIVE,51.56772854,-0.094209407
490015059E,SHEPHERD'S BUSH GREEN,51.50462419,-0.221051526
490009364S,LORDSHIP PARK,51.56442063,-0.092630757
490004519N,BROWNSWOOD ROAD,51.56329905,-0.092230425
490014573T,WHITCHURCH LANE,51.61141819,-0.28024074
490006425HA,EDGWARE COMMUNITY HOSPITAL,51.60517185,-0.273111905
490014170S,WALTHAMSTOW STADIUM,51.60347941,-0.016407773
490008766S,RIVERSDALE ROAD,51.55956063,-0.091276019
490008766N,KINGS CRESCENT ESTATE,51.56116107,-0.09181495
490012836S,STOKE NEWINGTON CHURCH STREET,51.55690011,-0.09024776
490012836N,GREEN LANES / STOKE NEWINGTON CHURCH ST,51.55823002,-0.09074025
490004600S,PETHERTON ROAD,51.55491566,-0.089321111
490004600N,PETHERTON ROAD,51.55531834,-0.089751424
490003114S,ADEN GROVE,51.55326588,-0.08796219
490001209A,NORBURY STATION #,51.41283678,-0.124097978
490009055N,ADEN GROVE,51.5537421,-0.088490368
490015396S,NEWINGTON GREEN,51.55159167,-0.084556146
490009872N,NEWINGTON GREEN / MILDMAY ROAD,51.5500207,-0.0847231
490009869S,MILDMAY GROVE,51.54931365,-0.084377784
490008919X,LAMBETH TOWN HALL,51.45991124,-0.116683833
490003367S,SOUTHGATE ROAD / ARDLEIGH ROAD,51.54420732,-0.083914421
490006169N1,DOWNHAM ROAD,51.5388385,-0.086101076
490010781N,PARKLANDS,51.39426776,-0.293585202
490006169S1,DOWNHAM ROAD,51.54029246,-0.085376724
490003601W,BARING STREET,51.53626474,-0.089294799
490006289S,EAGLE WHARF ROAD,51.53450659,-0.088460037
490010126N,BEVENDEN STREET,51.52994691,-0.086776775
490003960S,BEVENDEN STREET,51.5298729,-0.086650121
490006612E,EPWORTH STREET,51.52264096,-0.087083011
490015209K,FINSBURY SQUARE / MOORGATE,51.52009117,-0.087334
490015209D,FINSBURY SQUARE,51.52123197,-0.087257372
490010734E,PALM AVENUE,51.41662552,0.122936345
490000223B,SOUTH LAMBETH ROAD / STOCKWELL STATION <>,51.47387828,-0.122386896
490010204K,NEW CROSS BUS GARAGE,51.47425446,-0.0452603
490006850J,FINSBURY SQUARE,51.52033297,-0.086170719
490009290N,LONDON WALL,51.51676458,-0.089029993
490011218A,BANK STATION <> / PRINCES STREET,51.51431075,-0.089651542
490010204J,NEW CROSS BUS GARAGE,51.47422665,-0.044671092
490014137W,CROYDON ROAD / WALLINGTON GREEN,51.36757934,-0.152568733
490007711WA,HAMMERSMITH TOWN HALL,51.49260059,-0.232899855
490013443N,THE LATCHMERE,51.47276721,-0.165817489
490005205R,BROMLEY LANE / CHISLEHURST WAR MEMORIAL,51.41292011,0.077292245
490004505J,FELTHAM WAR MEMORIAL,51.44487138,-0.410878625
490006513S,SHRUBBERY GARDENS,51.63382165,-0.094127953
490008401W,HOUNSLOW ROAD,51.45834119,-0.404869092
490004658N,BUTLERS GREEN,51.55725153,-0.317641948
490013393S,THE GREEN / CARLTON AVENUE WEST,51.56886282,-0.321571021
490013393N,THE GREEN / CARLTON AVENUE WEST,51.56893802,-0.321799121
490010974MA,PETTITS LANE,51.58215789,0.187991305
490010974E,PETTITS LANE,51.58303657,0.189578042
490015269S,BROMLEY LANE / CHISLEHURST WAR MEMORIAL,51.41269703,0.075671484
490015036K,SHEPHERD'S BUSH STATION <> #,51.5038884,-0.219970692
490003620C,BARLEY LANE,51.58237726,0.115713876
490000034N,BURNT OAK STATION <>,51.60257418,-0.264040999
490000034M,BURNT OAK STATION <>,51.60246012,-0.264233069
490003131E,GOODMAYES PRIMARY SCHOOL,51.56315367,0.11405666
490003373E,ARGYLE ROAD / AVONDALE AVENUE,51.61355773,-0.186391772
490003373W,ARGYLE ROAD / AVONDALE AVENUE,51.61337398,-0.186139111
490013049E,SUSSEX RING,51.61521046,-0.190933606
490013049W,SUSSEX RING,51.61486282,-0.189965228
490012174E,SINGLETON SCARP,51.61562691,-0.192867036
490005321E,CISSBURY RING / WESTERN ARM,51.61620753,-0.196122886
490012058N2,SHELLEY AVENUE,51.54292541,0.049907937
490000167G,NOTTING HILL GATE STATION <>,51.5088083,-0.195324307
490007380N,GRASMERE GARDENS,51.58269667,0.056778377
490008804W,KINGSMEADOW,51.40548981,-0.28001178
490012760W,ST LEONARDS AVENUE,51.58499591,-0.310987978
490010937N,PERCY ROAD,51.57106535,0.111667443
490006405S,ECCLESTON CRESCENT,51.57020147,0.111699559
490015042T,HAMPSTEAD ROAD / DRUMMOND STREET,51.52606159,-0.138722409
490012261N,SOUTHBURY ROAD,51.65024615,-0.060350253
490009521N,MALDEN GREEN AVENUE,51.38364565,-0.250163027
490009521E,MALDEN GREEN AVENUE,51.38330346,-0.249529385
490013578S,THE VALE,51.56777835,-0.206914329
490006869EB1,STAFFORD ROAD,51.36476342,-0.116352071
490009451N,LUMLEY ROAD,51.36108906,-0.218330258
490009451P,LUMLEY ROAD,51.36162368,-0.218596797
490007609E,GURNELL LEISURE CENTRE,51.52864779,-0.331541673
490007609W,GURNELL LEISURE CENTRE,51.52828834,-0.332823461
490005305S,CHURCH STREET,51.63016191,-0.07759254
490005039S,CHASE SIDE,51.6360922,-0.138686404
490005305N,CHURCH STREET,51.62908852,-0.079039459
490010291L,NOEL ROAD,51.51956899,-0.264835088
490010291K,NOEL ROAD,51.51905689,-0.265474338
490002019B,BOW CHURCH STATION [DLR],51.52794742,-0.020471029
490008165A,GRAY'S INN ROAD,51.51914087,-0.111935226
490014471S,HENDON MAGISTRATES COURT,51.58149158,-0.244377933
490006380H,EAST STREET,51.48693818,-0.095232232
490014501J,WESTMORELAND ROAD,51.48571341,-0.09401577
490014501M,WESTMORELAND ROAD,51.4840956,-0.094068826
490008406E,HOWARD ROAD,51.55724566,0.262997116
490008406W,HOWARD ROAD,51.55719278,0.262475128
490011829W1,RUXLEY NURSERY,51.41496286,0.128827672
490012360S,SOUTHWOOD DRIVE / ELMBRIDGE AVENUE,51.38744021,-0.27134669
490000070B,EDGWARE STATION <> / STATION ROAD,51.61454598,-0.275847135
490015370NGS,MANOR DRIVE NORTH,51.38973957,-0.267508696
490006906E,FORD'S EAST ENTRANCE,51.52755903,0.159536803
490013476N2,THEOBALD'S ROAD / CLERKENWELL ROAD,51.52084842,-0.112988933
490006289N,EAGLE WHARF ROAD,51.53469148,-0.088769507
490012852E,STONEFIELD WAY,51.55832804,-0.384653923
490004808S,BARBAULD ROAD,51.5589308,-0.082430042
490010956E,PERTH ROAD,51.5677618,-0.032478932
490012852W,STONEFIELD WAY,51.55833068,-0.384192202
490012776E,ST MARK'S CHURCH,51.39496012,-0.300387346
490014150KA,WALPOLE STREET,51.49021981,-0.162250593
490000242A,UPMINSTER STATION <> #,51.55850171,0.250060606
490015474B,UPMINSTER STATION <> # / ST LAWRENCE ROAD,51.55802499,0.250065927
490007148D,GAYNES ROAD,51.55700339,0.249409578
490012756K,ST LAURENCE CHURCH,51.55625253,0.24729512
490014286W,WATERS ROAD,51.40694195,-0.282761068
490004703E,CAMBRIDGE GROVE,51.40882737,-0.286242025
490010574C,OLD PARK LANE / HARD ROCK CAFE,51.50408434,-0.148407642
490000007Y,ANGEL STATION <>,51.53424091,-0.105341107
490007074E,FYFIELD ROAD,51.53234256,0.184822902
490007074W,FYFIELD ROAD,51.5328024,0.183792345
490001033A,BRIMSDOWN STATION #,51.65458876,-0.032739849
490014034E,VERNON ROAD,51.43929378,-0.418683595
490015015W,YORK ROAD,51.61387072,-0.059200398
490005616E,CORNWALL ROAD,51.57109708,-0.41167588
490005616S,CORNWALL ROAD,51.57012932,-0.41059853
490014844N,WOODFIELD WAY,51.60560173,-0.1264166
490014844S,WOODFIELD WAY,51.60482589,-0.127387207
490009952S,MITCHAM POLICE STATION,51.39940552,-0.165231551
490015268N,CHINGDALE ROAD,51.6197118,0.008395996
490010017S,LONDON ROAD / THE GEORGE,51.39153389,-0.203334811
490005928S,DAGMAR AVENUE,51.55736815,-0.291483855
490009002N,LAVENDER AVENUE,51.57223029,-0.262556424
490009002S,LAVENDER AVENUE,51.57209356,-0.262431763
490000154A,NEWBURY PARK STATION <>,51.5756,0.090445756
490012524D,STAMFORD HILL,51.57369568,-0.07304892
490010017N,SOUTH THAMES COLLEGE,51.39251966,-0.203698664
490014212D,WARDEN AVENUE,51.5733058,-0.371409669
490014212E,WARDEN AVENUE,51.57252408,-0.372101403
490003396E,EDMONTON FIRE STATION,51.6269332,-0.068800053
490008628N,KENILWORTH GARDENS,51.53030319,-0.372569773
